#DGE	GSE52778_raw_counts_GRCh38.p13_NCBI	Treatment:Dexamethasone:Untreated
gene_name	baseMean	log2FoldChange	pvalue	padj	Significance
5187	1075.09416637194	3.20043508365968	1.31336614453942e-09	1.97325147738921e-05	up
7704	1552.48505333853	7.17461281037245	2.59706696155463e-09	1.97325147738921e-05	up
247	87.9009857391973	9.8049485251625	2.10250665034334e-08	0.000106498970195391	up
101928819	116.128159511244	6.86677668058392	9.47331710591452e-08	0.000311116181013377	up
126820	100.027567028465	-1.6932207335613	1.02367787909113e-07	0.000311116181013377	down
90993	3414.31398969346	-0.975904948254019	1.29878094973598e-07	0.000328937921869799	down
7975	822.887519575005	0.69248671429224	3.15297026054677e-07	0.00068446480113241	up
80263	177.87250104489	-1.9447065627619	3.76387203997842e-07	0.000714947493993901	down
5271	491.135488404635	0.641200854974241	4.77660004862052e-07	0.000758056206059192	up
25939	16968.6837741985	3.86176726047431	5.55450257067729e-07	0.000758056206059192	up
338773	3599.4491549925	-1.19464152619651	5.94231487188801e-07	0.000758056206059192	down
219790	126.947850503439	-1.90770166145047	5.98622958193624e-07	0.000758056206059192	down
161835	581.427722743232	2.25638165856838	7.72121345042875e-07	0.000902550458405503	up
768211	494.262292966893	1.07584521766377	1.10408426571956e-06	0.00115885717715709	up
81929	461.22280419595	0.667038482055338	1.20327915968322e-06	0.00115885717715709	up
54206	3786.26959628532	2.41613744672726	1.34315245919801e-06	0.00115885717715709	up
8404	1464.8269608506	4.64041973516097	1.47955466133346e-06	0.00115885717715709	up
28999	762.45403493928	4.50577958620875	1.59339401499979e-06	0.00115885717715709	up
6854	76.6848364107743	3.49894057281931	1.63416734147522e-06	0.00115885717715709	up
79969	196.928366244943	-0.833110176052959	1.6551681981537e-06	0.00115885717715709	down
23179	1357.92203167537	-1.07519816340247	1.73935363271105e-06	0.00115885717715709	down
79689	446.800702121018	5.21493549214884	1.77409751266806e-06	0.00115885717715709	up
8660	2582.62979319383	2.12997515642146	1.81797360577495e-06	0.00115885717715709	up
284695	1144.86646432325	-0.478416691062714	1.83025613659977e-06	0.00115885717715709	down
1277	124965.035470579	-1.30972802999339	1.93367068902361e-06	0.00117536239161611	down
7225	826.16096156006	1.94487498794428	2.06773187065189e-06	0.00117630203064076	up
