#DGE	GSE52778_raw_counts_GRCh38.p13_NCBI	Treatment:Albuterol_Dexamethasone:Untreated
gene_name	baseMean	log2FoldChange	pvalue	padj	Significance
7704	1552.48505333853	6.7442822047275	2.16999455838411e-08	0.00032975237309205	up
247	87.9009857391973	9.31711921281902	1.02019757279811e-07	0.000775146115812006	up
5187	1075.09416637194	2.66807988637864	4.29887171398865e-07	0.00217752181885905	up
101928819	116.128159511244	6.30244072441115	9.78577607762087e-07	0.00371761633188817	up
8404	1464.8269608506	4.32904062352722	7.0969309840158e-06	0.0209445213072352	up
6854	76.6848364107743	3.24916530608917	8.72929713112396e-06	0.0209445213072352	up
28999	762.45403493928	4.15478756269827	9.64804219206675e-06	0.0209445213072352	up
4501	295.02439975265	3.17880835507093	1.25370919178481e-05	0.0231496319021983	up
3242	84.016745159438	1.26110507619532	1.3710626949183e-05	0.0231496319021983	up
25939	16968.6837741985	3.27719945607037	2.15427563295476e-05	0.0327363725183806	up
102724788	43.8432336967873	4.8052897078584	2.78132803327235e-05	0.0384227825396424	up
2752	25735.678001317	2.72240593261541	4.34098844914928e-05	0.0549713837277271	not_sign
3159	3588.09478443576	-0.599489452846661	5.28393373110053e-05	0.0617651207521567	not_sign
5625	29.8210582310019	5.02615330494255	6.78435461207708e-05	0.0736393233465166	not_sign
12	3936.12825230263	3.06355620090129	0.000122461644059116	0.118988106977224	not_sign
92912	1568.15697252943	0.252953295359342	0.000135649698703466	0.118988106977224	not_sign
140711	884.145779492033	3.27659153957757	0.000140813037636008	0.118988106977224	not_sign
219790	126.947850503439	-1.44801518034907	0.000140944059330747	0.118988106977224	not_sign
2289	3445.68279718314	3.42388368150467	0.000157549552628511	0.126006473775939	not_sign
84940	2611.23069939353	2.15680622116811	0.000170446312263081	0.127502999209958	not_sign
105378909	78.4371725447835	2.78653127602268	0.000182425430889472	0.127502999209958	not_sign
1831	2927.83576680477	3.13586426493629	0.000184592391591148	0.127502999209958	not_sign
2308	908.371907328827	2.07122379235195	0.000199436471761541	0.128758415279626	not_sign
217	4156.97374586637	0.598911037671438	0.000203356275777245	0.128758415279626	not_sign
85463	527.638560515873	0.641289231392538	0.000246469920375197	0.1447498158974	not_sign
79817	83.5817207937292	2.49324541368437	0.000256223472259319	0.1447498158974	not_sign
107986445	60.3665378006696	3.26674002479942	0.000271233764666818	0.1447498158974	not_sign
687	2239.20011205445	1.77043517171212	0.000278179984300637	0.1447498158974	not_sign
58513	668.985449068971	-0.251723131843072	0.000280656627039009	0.1447498158974	not_sign
59339	1519.52367329207	0.570590644027543	0.000285765627594236	0.1447498158974	not_sign
642976	16.8770892284333	2.83748180146529	0.000309880412469482	0.151901378964073	not_sign
4802	476.544199987796	-0.275195624746166	0.000335380007728723	0.157948095097851	not_sign
57532	3265.36101342315	0.315355883470467	0.000345128208010112	0.157948095097851	not_sign
403341	535.670586542964	0.336462379285183	0.000353397949021251	0.157948095097851	not_sign
105375153	38.9524293753362	1.15190361423196	0.000379804900647478	0.164900436292545	not_sign
3326	12817.0298259404	-0.298606459249438	0.000390930057566785	0.164914239068462	not_sign
6303	5784.04917207425	1.14016337540447	0.000401541645533897	0.164914239068462	not_sign
57538	105.22657419346	3.15034867902534	0.000438719054286796	0.171665663145853	not_sign
131583	1055.98369650046	1.65760900256849	0.000447034683353411	0.171665663145853	not_sign
105378230	70.9849869555144	2.30053552782539	0.000469232715923771	0.171665663145853	not_sign
2817	5154.80733551728	-0.532878802497528	0.000473594504326024	0.171665663145853	not_sign
161882	108.501410577038	-0.543848178910429	0.00047446419137443	0.171665663145853	not_sign
2878	15914.3828451029	3.10718956804651	0.000488991087521129	0.172807175952816	not_sign
84376	1919.59143770656	0.376628520260338	0.000576795219491531	0.191432260903686	not_sign
10137	1455.57940453924	0.536398185044457	0.000590165558270522	0.191432260903686	not_sign
105374875	27.7109365539613	2.17225216541329	0.000595315283485669	0.191432260903686	not_sign
85464	2874.30206782972	1.23637863188508	0.000618907394322228	0.191432260903686	not_sign
768211	494.262292966893	0.758149403674739	0.000619805740653254	0.191432260903686	not_sign
56006	702.569872807775	-0.296780710314772	0.000624495787269321	0.191432260903686	not_sign
25840	5061.16351826919	1.84884040584816	0.000631582182947016	0.191432260903686	not_sign
23531	2349.78085000613	1.45996169845296	0.000647955078230339	0.191432260903686	not_sign
80704	71.0554192046	1.4222821669503	0.000661964248478066	0.191432260903686	not_sign
4052	27703.8374022802	0.640316051560596	0.000667669770195798	0.191432260903686	not_sign
10135	2954.54753477395	0.862706055203797	0.000809668651969676	0.227846756209837	not_sign
7103	29.7547889751076	3.6983559480345	0.000867679994827202	0.233853480442069	not_sign
3908	23070.4125388223	1.7369287288324	0.00086771780924158	0.233853480442069	not_sign
4128	3010.0419011895	2.45740872310697	0.000882769640263283	0.233853480442069	not_sign
5631	689.759025255682	-0.578332685669944	0.000908227438065474	0.233853480442069	not_sign
4493	715.383252143033	1.6274952896482	0.000937304590037196	0.233853480442069	not_sign
4681	8260.44280411366	0.815979089743601	0.000968771013608608	0.233853480442069	not_sign
83716	4340.94023017837	2.37602165658862	0.000978564631050268	0.233853480442069	not_sign
63924	31.3873729349574	3.03022953619563	0.000978758754688326	0.233853480442069	not_sign
55186	2433.58438304284	0.267441086737347	0.000994979313187499	0.233853480442069	not_sign
100532736	8389.51627687887	0.806424193782992	0.000997749251936017	0.233853480442069	not_sign
64778	7949.24594572578	0.627803365966734	0.00100029456624997	0.233853480442069	not_sign
79689	446.800702121018	3.58270860613189	0.00103557274220582	0.234998070644825	not_sign
171023	2708.72367283257	0.225742928269486	0.0010361194217691	0.234998070644825	not_sign
4792	758.363192150469	0.936132971693887	0.00108200604635259	0.238872139230837	not_sign
84301	729.527193068262	0.84529365303951	0.00108463922130348	0.238872139230837	not_sign
783	703.503566614308	2.39329430392681	0.00111554454199182	0.239299586009631	not_sign
121512	1581.41932520411	1.62288387584578	0.00111807519127954	0.239299586009631	not_sign
23034	4130.30730912783	0.892730919970963	0.00114815198381038	0.242323854805313	not_sign
10218	294.891881483316	5.21264282117088	0.00118949815206634	0.247611149572603	not_sign
4121	7711.94010484954	0.776242054146433	0.00123962393985366	0.25415476371327	not_sign
343450	230.423567658122	0.840168056893644	0.00125768940363333	0.25415476371327	not_sign
125	56867.8012147707	1.06598244512972	0.00127110832075602	0.25415476371327	not_sign
23255	2473.04980287511	-0.327580230414652	0.00129368894654783	0.255310353658973	not_sign
1997	1872.19734837133	0.658974522366883	0.00133625658523804	0.257204406371328	not_sign
347736	139.473333407583	1.2430657870924	0.0013409366646887	0.257204406371328	not_sign
160851	652.141556528016	0.730439898979858	0.00135406373451607	0.257204406371328	not_sign
26112	2548.43465136327	2.27195787420908	0.00139402651920723	0.260872148010634	not_sign
102723409	336.306946720087	1.6910982202787	0.00140770703717241	0.260872148010634	not_sign
642938	90.7219436135582	2.65902179055566	0.00144002953003851	0.263646852270665	not_sign
101927086	55.6411029403763	1.68240661961524	0.00146473082357753	0.264976780893859	not_sign
54206	3786.26959628532	1.57845061407334	0.00159354266801185	0.284887933918918	not_sign
134265	620.061833679864	1.31479279267133	0.00161728269539759	0.285770091154207	not_sign
27106	397.518656294843	0.677745484652603	0.00168285422246599	0.29393853752406	not_sign
9650	398.314474032845	0.421501714241376	0.00172949955065748	0.297173663769337	not_sign
56650	1279.81361609973	0.348334905682899	0.0017404880281305	0.297173663769337	not_sign
8013	294.431423113412	1.54572809382042	0.00179187364223965	0.299595547382793	not_sign
316	6187.9043861903	1.28588878966202	0.00179410337008648	0.299595547382793	not_sign
50640	1280.25912269374	0.49125659817361	0.0018448849934097	0.304726873476671	not_sign
1290	21803.159160258	0.461283361953609	0.00189892916291205	0.310280941501199	not_sign
25777	4444.66523005601	1.39642582721224	0.0019402181095809	0.31365483397012	not_sign
5980	11525.0793668729	0.980569333091662	0.00207033117048761	0.320981467226938	not_sign
5827	149.762931093725	0.719435597956276	0.00207429836774965	0.320981467226938	not_sign
1645	15493.6488074343	1.01088841051856	0.00208198294407827	0.320981467226938	not_sign
2937	720.497290344286	-0.405779186385214	0.00208978520518953	0.320981467226938	not_sign
64798	36.0348982825468	-0.902053306117523	0.0020911532808283	0.320981467226938	not_sign
1620	33.1626254641457	-1.32174106159741	0.00214431205628578	0.325545918088498	not_sign
10611	1766.32614634048	1.15590128735966	0.0021748469407737	0.325545918088498	not_sign
7079	253.654001988019	2.13377910897842	0.00218515949230237	0.325545918088498	not_sign
5562	3157.8983511846	0.642609021298593	0.00222108969564743	0.327686204029693	not_sign
10272	2256.4197512617	1.36440707856978	0.00224553290386111	0.328106903914167	not_sign
79754	366.258704498238	0.707760738463646	0.0022756933711938	0.328562459398584	not_sign
2040	17549.9988506919	1.03818864519604	0.00234522140048234	0.328562459398584	not_sign
3912	41293.4919464734	0.646852644915261	0.0023467084424925	0.328562459398584	not_sign
55632	422.854620144071	0.286509493146724	0.00235653429472399	0.328562459398584	not_sign
91624	7188.45711252274	1.35007033191524	0.0023779991036451	0.328562459398584	not_sign
6095	750.345975973772	0.504911863056481	0.00237838052999765	0.328562459398584	not_sign
672	266.694067481192	-0.826722081308464	0.002412844639369	0.330320604863525	not_sign
23460	3509.46523717937	0.889679121790559	0.00249086075788679	0.336135559723129	not_sign
80781	4359.37913994102	0.637107428684235	0.00250567800513696	0.336135559723129	not_sign
9729	215.207187815145	1.43085389116815	0.00252358092346766	0.336135559723129	not_sign
5798	71.6252980001877	2.0620258314037	0.00254380030061594	0.336135559723129	not_sign
1890	226.954312726333	1.2628593564408	0.00266059536878169	0.346446084866393	not_sign
11345	1749.7768582477	0.262479472340749	0.00268132043019052	0.346446084866393	not_sign
126820	100.027567028465	-0.939920415234812	0.00269022361241343	0.346446084866393	not_sign
1879	1292.82167121399	0.972165221104492	0.00274353747338023	0.347402823511788	not_sign
338773	3599.4491549925	-0.715065260253947	0.0027920728323448	0.347402823511788	not_sign
6248	122.293566897186	0.788056331334231	0.00279215714700264	0.347402823511788	not_sign
7225	826.16096156006	1.22562321296178	0.00280471055385404	0.347402823511788	not_sign
2309	5739.73733020298	0.870643591214175	0.00284282488535964	0.347402823511788	not_sign
170689	2195.24126642904	1.16899214985418	0.00285213003355953	0.347402823511788	not_sign
1902	9574.01695478015	0.434261109281335	0.00285768313628412	0.347402823511788	not_sign
3000	18.8055242555464	3.71356276792088	0.00290581861705395	0.348735820916763	not_sign
50999	2887.2522804012	0.296802677571942	0.0029406693128547	0.348735820916763	not_sign
25938	2283.27093148443	0.609655230451026	0.00295965289250738	0.348735820916763	not_sign
326625	130.010158983995	-0.59193676733407	0.00296392672674356	0.348735820916763	not_sign
64344	283.670693477176	2.28200897613723	0.00298339409839295	0.348735820916763	not_sign
5290	1470.27803006364	0.401343480887645	0.00306913059443916	0.356019148954942	not_sign
9023	41.1815643445752	-1.36521341823256	0.00313618337259199	0.361041231287181	not_sign
10810	1732.0752932541	0.787435772443363	0.00319619333839757	0.363349723846759	not_sign
100507632	2685.95944854556	1.41346213375664	0.00320629665515557	0.363349723846759	not_sign
25994	3136.91145622951	0.989627676451175	0.003227968723303	0.363349723846759	not_sign
7360	4393.41906386926	0.865375895364596	0.00327958916158362	0.364480867927003	not_sign
1843	4007.81181450961	1.99602026673409	0.00330256027112839	0.364480867927003	not_sign
326340	134.985685677388	0.393060646560108	0.00330997366240632	0.364480867927003	not_sign
4499	64.1086556883252	2.09432550314457	0.00336655839994751	0.365926376577863	not_sign
51704	3286.43547695291	1.46943384440761	0.00341088922664169	0.365926376577863	not_sign
84464	313.397195377892	-0.463283966074297	0.00342461237133474	0.365926376577863	not_sign
25987	1361.78513914405	0.938392081124988	0.00343225265698162	0.365926376577863	not_sign
54541	2872.03486157872	1.17330369625594	0.00344350301728313	0.365926376577863	not_sign
100128537	95.7376707167642	0.699280179486199	0.00353945744134159	0.373511078323797	not_sign
83607	955.803596052303	0.269951517417482	0.00358470577356035	0.375677165069125	not_sign
100129940	293.807694381717	1.68213441127885	0.00362039066281201	0.376818195288296	not_sign
126	2252.86016463633	1.03787021290927	0.00365201430899454	0.377523873737966	not_sign
64395	428.055672143819	0.426903146085214	0.00370277514991091	0.377812760177083	not_sign
10944	3640.30063327493	0.159341478103621	0.00371371010997761	0.377812760177083	not_sign
26872	2258.26597566141	0.987302042753297	0.00372939681669929	0.377812760177083	not_sign
8604	640.114745311218	0.502461145104189	0.0038725355115087	0.380261311657022	not_sign
9689	6056.46547220586	0.258067046228735	0.00388036730264408	0.380261311657022	not_sign
92999	4335.18040036277	0.521468934464571	0.00388062429052333	0.380261311657022	not_sign
5577	399.611377914076	0.611981112597682	0.00388358411354893	0.380261311657022	not_sign
374987	219.60705083746	1.17066312984454	0.00388684890090237	0.380261311657022	not_sign
85027	1448.12392230272	0.865792129212685	0.00391428284115314	0.380261311657022	not_sign
290	5349.03550406844	0.864041708536858	0.00394150675992789	0.380261311657022	not_sign
51132	1582.45532533573	0.180050498443409	0.0039768895327439	0.380261311657022	not_sign
4891	1339.07293091893	0.301536909027994	0.00397913318743275	0.380261311657022	not_sign
847	2824.65554107258	0.758491541085221	0.004003804281727	0.380261311657022	not_sign
90993	3414.31398969346	-0.530944515480098	0.00405839655304566	0.383052136770694	not_sign
9057	1925.74441372614	1.01113557594155	0.00426845406312158	0.394984788006178	not_sign
85407	298.77903561636	1.66438416627172	0.00426919045722265	0.394984788006178	not_sign
54629	1925.96233864616	0.731600446229083	0.00428108757583097	0.394984788006178	not_sign
79960	2142.64404025561	1.03908588780744	0.00428922354858691	0.394984788006178	not_sign
57291	297.234767519717	0.995234617540013	0.00435333851766055	0.394984788006178	not_sign
25852	1135.00126387419	0.868063636758273	0.00437136735932802	0.394984788006178	not_sign
27085	48.1951865738742	-0.682202040446317	0.004392223795598	0.394984788006178	not_sign
8061	307.023072095056	-0.929677466237858	0.0044112254781435	0.394984788006178	not_sign
5813	1733.56913308283	0.279829755879025	0.00442523724563344	0.394984788006178	not_sign
3717	987.955535352276	0.800163584922706	0.00446729190876857	0.394984788006178	not_sign
4811	12884.0474485352	1.35663825754387	0.00447074121723234	0.394984788006178	not_sign
5587	1039.23009639465	0.500307055222116	0.00449726241164681	0.395031211603381	not_sign
23325	2785.62327477764	0.330456813375763	0.00456932306368103	0.399054214228143	not_sign
147	361.869750291169	2.95457832500716	0.00460374123603414	0.399762581844428	not_sign
3613	705.926316632156	1.40417738805672	0.00465339741942577	0.401778563554511	not_sign
307	6210.77112201519	0.912958577691527	0.00474927821814092	0.406091232780876	not_sign
8406	5874.96866713844	0.880943734749529	0.00478823848210884	0.406091232780876	not_sign
23101	32.938766029168	1.16960563737001	0.00479391850661424	0.406091232780876	not_sign
10413	6740.39515767682	0.248391553172901	0.00484840790949175	0.406091232780876	not_sign
402778	169.473773078617	-0.432326592165543	0.00489148232913436	0.406091232780876	not_sign
9475	5443.51099530895	0.628587058852169	0.00490494837357426	0.406091232780876	not_sign
84002	247.08771566019	1.0398143735372	0.0049180661348279	0.406091232780876	not_sign
57452	617.872053967428	-0.609688114521335	0.00492381497608508	0.406091232780876	not_sign
4724	754.045034026431	-0.251260472472281	0.00494544606818763	0.406091232780876	not_sign
5999	115.372351975424	-1.10375523143572	0.00497718120814771	0.406091232780876	not_sign
4502	4344.79486455432	1.35961120371469	0.00499730590484495	0.406091232780876	not_sign
100506119	105.292826288822	-0.844864521427025	0.00504469211246042	0.407761390111428	not_sign
253430	464.306597719284	0.567032784843976	0.00513844899631829	0.409013863354276	not_sign
730	2728.10833429747	2.70687266348635	0.00514025422060127	0.409013863354276	not_sign
387700	59.9297247643128	2.60912855977264	0.00514093497635343	0.409013863354276	not_sign
1503	877.963183608877	1.20845107453543	0.00518494917464271	0.410367123218076	not_sign
84532	794.130493287814	1.3919095974558	0.00533647213133126	0.416549049611443	not_sign
10548	2011.99366454292	0.144235034649259	0.00534352226245982	0.416549049611443	not_sign
4837	8979.72018537349	1.36247760627924	0.00536011610341619	0.416549049611443	not_sign
6603	2752.11651825837	0.998697809549333	0.0053915078562224	0.416549049611443	not_sign
51335	2486.12509302524	-0.187274055372234	0.00542578458760147	0.416549049611443	not_sign
54069	84.4143111872158	-0.500999241122203	0.00547035739421234	0.416549049611443	not_sign
11144	48.1675433309543	1.58412056738322	0.00549689345720704	0.416549049611443	not_sign
6573	564.503636724594	0.587391639457175	0.00549701702231911	0.416549049611443	not_sign
5295	4895.99443063315	1.42553677545469	0.00556660386826691	0.416549049611443	not_sign
95681	238.134870961675	-0.349860657919021	0.00558328212510575	0.416549049611443	not_sign
114907	4955.97267542886	0.894332176987252	0.00560730745336735	0.416549049611443	not_sign
1992	802.233476631795	0.409364542305708	0.00561470724108443	0.416549049611443	not_sign
5500	6788.17255661344	0.846433735757959	0.00561941005332626	0.416549049611443	not_sign
401541	166.355232408792	-0.590359462184467	0.00577738544760886	0.424655547404661	not_sign
51099	2248.90684414119	0.764873918858598	0.00578466032592556	0.424655547404661	not_sign
8218	250.060398578228	0.48736298356208	0.00582804240653757	0.424878116657096	not_sign
7296	28034.5159214852	0.972022214067872	0.00584361189663945	0.424878116657096	not_sign
23032	3474.61984955529	0.681673102231673	0.00588777356432659	0.42512821330451	not_sign
11170	212.52224651524	3.81046927320008	0.00590300427791864	0.42512821330451	not_sign
8895	3570.5361792554	0.332977669708079	0.0059521992372093	0.425238270693522	not_sign
29	4771.05550917475	-0.378857363508693	0.00596049958263492	0.425238270693522	not_sign
261729	3970.21603126684	1.22876573064643	0.0059924391338793	0.425252216783451	not_sign
55544	175.879927011509	-0.398363130498884	0.00605173743891165	0.425252216783451	not_sign
91544	156.413985221129	-0.389085737083736	0.00607338896616197	0.425252216783451	not_sign
57406	128.350377380273	0.533654002853199	0.00609701573224155	0.425252216783451	not_sign
1353	1375.50401421555	0.812757355487967	0.0061006174821527	0.425252216783451	not_sign
11332	605.08073832738	-0.28331473438962	0.00615871583558837	0.426396110599124	not_sign
11247	24.5502851875006	-1.18151472368446	0.00619372679918245	0.426396110599124	not_sign
105371855	21.9701006528511	2.88291431355074	0.00623772917468882	0.426396110599124	not_sign
55862	1506.22714111852	0.564408756658318	0.00625667671067622	0.426396110599124	not_sign
387104	310.836188702123	1.06700992375384	0.00631227957046945	0.426396110599124	not_sign
59271	164.731137241915	1.03897635460437	0.00632415574091952	0.426396110599124	not_sign
57542	1317.88522509706	0.628364562627686	0.00632457812784651	0.426396110599124	not_sign
4356	201.086021803305	1.11392286170783	0.00635120297680042	0.426396110599124	not_sign
3570	761.49306007406	0.622360102499843	0.00639743285538	0.426396110599124	not_sign
1294	1930.17726271669	0.854831284444544	0.00644015901140746	0.426396110599124	not_sign
286148	1743.45123194785	0.41660322674701	0.0064501747077871	0.426396110599124	not_sign
9945	1325.34520667811	1.06337898756915	0.00649215652685158	0.426396110599124	not_sign
8760	2681.91864652749	0.472943424682228	0.00657347192952813	0.426396110599124	not_sign
23446	4681.62834992806	0.323399321110314	0.00658809829768633	0.426396110599124	not_sign
284695	1144.86646432325	-0.272259237208596	0.00659356402633088	0.426396110599124	not_sign
27161	2158.54079264098	0.447880098782999	0.0066082456800533	0.426396110599124	not_sign
8526	173.166085522657	0.308588536264041	0.00664087417674432	0.426396110599124	not_sign
7048	16999.5199759633	0.997513938092465	0.00671514192517338	0.426396110599124	not_sign
2054	1781.12532716458	0.363615402171552	0.00671994535267422	0.426396110599124	not_sign
6646	1571.1160715994	0.537023324263192	0.00672024880383426	0.426396110599124	not_sign
2936	1492.53803619749	0.615269819380062	0.00673138527788553	0.426396110599124	not_sign
5743	76.1239335911613	-1.3166734826615	0.0067343423627132	0.426396110599124	not_sign
8202	1712.37155976879	0.790784184652429	0.00678151829598044	0.42760146068763	not_sign
196410	21.0713532044103	-1.25262947668862	0.00686292067692342	0.429106953170372	not_sign
110006325	120.683383472612	-0.675650423936314	0.00692413627069349	0.429106953170372	not_sign
51313	8531.72655184539	0.826302481082769	0.00694029876621674	0.429106953170372	not_sign
3622	555.197567149755	1.10263110218967	0.00695983983670743	0.429106953170372	not_sign
3915	43647.4601107771	0.605265096400162	0.00696145922743802	0.429106953170372	not_sign
4958	452.977178983432	1.80460898912139	0.00697482346887877	0.429106953170372	not_sign
162333	66.0395766968099	2.58801161172085	0.00702870076434736	0.429564881443398	not_sign
60682	544.781182662701	-0.231676187109509	0.00709240258036851	0.429564881443398	not_sign
201627	387.591492533325	0.480647625021023	0.00710026650311207	0.429564881443398	not_sign
388610	1273.73107327051	1.38316671411804	0.00714546554935611	0.429564881443398	not_sign
154214	1163.47739603928	0.672853036880764	0.00714867760395726	0.429564881443398	not_sign
23141	1649.07173073259	0.230804583097751	0.00718556826126849	0.429564881443398	not_sign
9706	1963.8969909837	0.848937061340813	0.00719993295807999	0.429564881443398	not_sign
1912	3443.83350374887	0.912258476284598	0.00720841305396594	0.429564881443398	not_sign
55164	435.716603112646	-0.319125323751793	0.00741317053426765	0.439747330957691	not_sign
115572	91.3272227647369	1.61655876250944	0.00743715872967403	0.439747330957691	not_sign
100500853	83.3627112928099	1.10215270856979	0.0074852576173548	0.440875871136913	not_sign
79730	740.84879833443	0.854862895005361	0.00751543944111035	0.440944470066073	not_sign
8555	2848.52685877209	0.620662339067926	0.00761597978720477	0.442722568772234	not_sign
9677	258.57334690661	-0.652360788800535	0.00765320212897247	0.442722568772234	not_sign
4598	97.6608194140911	-0.603999247560831	0.00766676395770342	0.442722568772234	not_sign
5495	1080.16412908504	0.649571360570609	0.00766848093476944	0.442722568772234	not_sign
9068	345.645242898787	1.99308052286017	0.00769141604079163	0.442722568772234	not_sign
