1	0.958917234252736	0.995311713898669	0.956097275184527	0.93917855252105	0.88313201216248	0.898814798613493	0.933995676899081	0.94584464068132	0.895557129290791	0.901046387901397	0.943706090817331	0.955175394880951	0.890070137602063	0.949846611699511	0.905661500163031
0.958917234252736	1	0.956298007286007	0.995181217799115	0.928659680367725	0.934020582079852	0.942367471255815	0.923443225420383	0.91411221675837	0.928669231702113	0.936301378154799	0.916982725947148	0.930738644264885	0.940692753230892	0.92336961686118	0.951315591731423
0.995311713898669	0.956298007286007	1	0.956834334008117	0.934797016054322	0.874885353085082	0.897688686021369	0.933590018922577	0.947949417935447	0.883389620414748	0.892970747512467	0.946072776041015	0.95235062545465	0.885067034761382	0.952477418489849	0.906256304733312
0.956097275184527	0.995181217799115	0.956834334008117	1	0.928676006402834	0.931660348148398	0.944293693489889	0.926382239950023	0.919986499768194	0.920578320785522	0.929136504727622	0.918423224888931	0.936062157853397	0.941319398953741	0.929224138344874	0.959691115304297
0.93917855252105	0.928659680367725	0.934797016054322	0.928676006402834	1	0.953348261271629	0.973095890812399	0.992721754838846	0.926293878480205	0.913868017313863	0.913225859646984	0.938172767823622	0.980478439366401	0.94735511436204	0.977268513872824	0.950975276979776
0.88313201216248	0.934020582079852	0.874885353085082	0.931660348148398	0.953348261271629	1	0.985364443009978	0.946183026185974	0.867363609440559	0.944834453569285	0.93598844739778	0.882152370280511	0.932585122299631	0.984316357738568	0.919893677545004	0.967108013328287
0.898814798613493	0.942367471255815	0.897688686021369	0.944293693489889	0.973095890812399	0.985364443009978	1	0.975695755949169	0.892077682005758	0.926995510271326	0.924645139497045	0.909688502980081	0.949377786614419	0.977197861574419	0.946313072673676	0.970988728181089
0.933995676899081	0.923443225420383	0.933590018922577	0.926382239950023	0.992721754838846	0.946183026185974	0.975695755949169	1	0.928315350826581	0.905061522729923	0.905541677588967	0.948278184214508	0.976516136062005	0.941498220233311	0.979957072387496	0.944913415082593
0.94584464068132	0.91411221675837	0.947949417935447	0.919986499768194	0.926293878480205	0.867363609440559	0.892077682005758	0.928315350826581	1	0.923473860382633	0.93980874798006	0.987692234628211	0.921877720059379	0.856285756231715	0.915480930365979	0.883017143452569
0.895557129290791	0.928669231702113	0.883389620414748	0.920578320785522	0.913868017313863	0.944834453569285	0.926995510271326	0.905061522729923	0.923473860382633	1	0.994854765612321	0.928570130898908	0.891794779147807	0.920951485286274	0.871905482355544	0.909863114476255
0.901046387901397	0.936301378154799	0.892970747512467	0.929136504727622	0.913225859646984	0.93598844739778	0.924645139497045	0.905541677588967	0.93980874798006	0.994854765612321	1	0.94340529938002	0.8914706783358	0.91280035788441	0.874761749454645	0.910359194649921
0.943706090817331	0.916982725947148	0.946072776041015	0.918423224888931	0.938172767823622	0.882152370280511	0.909688502980081	0.948278184214508	0.987692234628211	0.928570130898908	0.94340529938002	1	0.927027471799434	0.870514486963796	0.930487952197564	0.885793728581204
0.955175394880951	0.930738644264885	0.95235062545465	0.936062157853397	0.980478439366401	0.932585122299631	0.949377786614419	0.976516136062005	0.921877720059379	0.891794779147807	0.8914706783358	0.927027471799434	1	0.951030707260932	0.994776978112475	0.962797180310974
0.890070137602063	0.940692753230892	0.885067034761382	0.941319398953741	0.94735511436204	0.984316357738568	0.977197861574419	0.941498220233311	0.856285756231715	0.920951485286274	0.91280035788441	0.870514486963796	0.951030707260932	1	0.941375394019336	0.988122541585701
0.949846611699511	0.92336961686118	0.952477418489849	0.929224138344874	0.977268513872824	0.919893677545004	0.946313072673676	0.979957072387496	0.915480930365979	0.871905482355544	0.874761749454645	0.930487952197564	0.994776978112475	0.941375394019336	1	0.953808372490124
0.905661500163031	0.951315591731423	0.906256304733312	0.959691115304297	0.950975276979776	0.967108013328287	0.970988728181089	0.944913415082593	0.883017143452569	0.909863114476255	0.910359194649921	0.885793728581204	0.962797180310974	0.988122541585701	0.953808372490124	1
